epoch,split,action_mse,continuous_loss,gripper_loss,total_loss
233,train,0.0,0.0,0.0,0.0
233,val,25.196483248756046,0.001435947313439101,0.013985057594254613,0.015421004907693714
234,train,0.0,0.0,0.0,0.0
234,val,25.787879398890905,0.0013380805030465126,0.010899421875365078,0.012237502378411591
235,train,0.0,0.0,0.0,0.0
235,val,26.556154160272506,0.0014160508289933205,0.013653818052262068,0.015069868881255388
236,train,0.0,0.0,0.0,0.0
236,val,26.570171901157924,0.0014013276086188853,0.010878661880269647,0.012279989488888532
237,train,0.0,0.0,0.0,0.0
237,val,26.777882893880207,0.0013065114617347717,0.013003177009522915,0.014309688471257687
238,train,0.0,0.0,0.0,0.0
238,val,27.20393553234282,0.001400778244715184,0.012901654466986656,0.01430243271170184
239,train,0.0,0.0,0.0,0.0
239,val,27.262071881975448,0.0015241558430716395,0.011060577584430575,0.012584733427502215
240,train,0.0,0.0,0.0,0.0
240,val,26.595170520600817,0.0016695372178219259,0.010954169556498528,0.012623706774320453
241,train,0.0,0.0,0.0,0.0
241,val,26.061193375360396,0.001918949477840215,0.014465976506471634,0.01638492598431185
242,train,0.0,0.0,0.0,0.0
242,val,27.149278368268693,0.001765407738275826,0.010487062158063054,0.01225246989633888
243,train,0.0,0.0,0.0,0.0
243,val,28.24242419288272,0.0025112887378782034,0.012679949635639787,0.01519123837351799
244,train,0.0,0.0,0.0,0.0
244,val,27.856792631603422,0.0020375099848024547,0.011236172053031623,0.013273682037834078
245,train,0.0,0.0,0.0,0.0
245,val,27.597992306663876,0.0018288099090568721,0.011214418336749077,0.013043228245805949
246,train,0.0,0.0,0.0,0.0
246,val,28.818627675374348,0.0015651470166631043,0.013761781621724367,0.015326928638387471
247,train,0.0,0.0,0.0,0.0
247,val,28.104316893078032,0.001664729614276439,0.010192926623858511,0.01185765623813495
248,train,0.0,0.0,0.0,0.0
248,val,26.724080948602584,0.0013533560559153557,0.020067447796463966,0.021420803852379322
249,train,0.0,0.0,0.0,0.0
249,val,27.30403555007208,0.001662969938479364,0.015468163415789604,0.017131133354268968
250,train,0.0,0.0,0.0,0.0
250,val,29.41498511178153,0.0014325007214210927,0.012377259787172079,0.013809760508593172
251,train,0.0,0.0,0.0,0.0
251,val,29.289710816882906,0.0015042484737932682,0.010727487038820982,0.01223173551261425
252,train,0.0,0.0,0.0,0.0
252,val,27.812842232840403,0.0013968044659122825,0.014644200913608074,0.016041005379520357
253,train,0.0,0.0,0.0,0.0
253,val,28.57547360374814,0.0016596281784586608,0.0100925222504884,0.011752150428947061
254,train,0.0,0.0,0.0,0.0
254,val,29.63759467715309,0.0015303127001971006,0.01059485087171197,0.01212516357190907
255,train,0.0,0.0,0.0,0.0
255,val,28.867423102969216,0.0015903936582617462,0.010280905989930034,0.01187129964819178
256,train,0.0,0.0,0.0,0.0
256,val,29.14843041556222,0.0015284537221305072,0.01003843080252409,0.011566884524654597
257,train,0.0,0.0,0.0,0.0
257,val,30.154924665178573,0.001632746949326247,0.009841995313763618,0.011474742263089865
258,train,0.0,0.0,0.0,0.0
258,val,30.16320110502697,0.0014231583918444812,0.009413124178536236,0.010836282570380718
259,train,0.0,0.0,0.0,0.0
259,val,29.487613133021764,0.0014320987393148243,0.010902372654527426,0.01233447139384225
260,train,0.0,0.0,0.0,0.0
260,val,30.161670503162203,0.001236715354025364,0.009257754310965538,0.010494469664990902
261,train,0.0,0.0,0.0,0.0
261,val,31.076981862386067,0.0012213361915200949,0.011219026055186987,0.012440362246707082
262,train,0.0,0.0,0.0,0.0
262,val,30.08969261532738,0.0010874021099880338,0.00910161470528692,0.010189016815274954
263,train,0.0,0.0,0.0,0.0
263,val,29.664390019008092,0.0013281091232784092,0.010085658635944128,0.011413767759222537
264,train,0.0,0.0,0.0,0.0
264,val,31.064774286179315,0.0012062471942044795,0.011176614090800285,0.012382861285004765
265,train,0.0,0.0,0.0,0.0
265,val,30.545385088239396,0.0009832105424720794,0.00916398549452424,0.01014719603699632
266,train,0.0,0.0,0.0,0.0
266,val,30.27799297514416,0.0010678282415028661,0.009992387378588319,0.011060215620091185
267,train,0.0,0.0,0.0,0.0
267,val,31.20848846435547,0.0011827494599856436,0.008737689233385026,0.00992043869337067
268,train,0.0,0.0,0.0,0.0
268,val,31.74415988013858,0.0010582924296613783,0.00893395277671516,0.009992245206376538
269,train,0.0,0.0,0.0,0.0
269,val,31.33590116954985,0.0010506093385629356,0.009676392655819654,0.01072700199438259
270,train,0.0,0.0,0.0,0.0
270,val,32.1190912155878,0.0012534829147625715,0.00889276759698987,0.010146250511752442
271,train,0.0,0.0,0.0,0.0
271,val,33.365264892578125,0.0011322375503368676,0.01015306799672544,0.011285305547062308
272,train,0.0,0.0,0.0,0.0
272,val,32.939437139601935,0.0010668283211998641,0.008714622468687594,0.009781450789887458
273,train,0.0,0.0,0.0,0.0
273,val,32.707564944312686,0.0012283329851925373,0.00833641376812011,0.009564746753312647
274,train,0.0,0.0,0.0,0.0
274,val,32.87523287818546,0.0011166324256919324,0.008390467497520149,0.009507099923212081
275,train,0.0,0.0,0.0,0.0
275,val,32.60298374720982,0.0011035028437618166,0.008290798868983984,0.0093943017127458
276,train,0.0,0.0,0.0,0.0
276,val,32.70214480445499,0.0012028556957375258,0.00819007761310786,0.009392933308845386
277,train,0.0,0.0,0.0,0.0
277,val,32.79241870698475,0.0011388662678655237,0.008065838599577546,0.00920470486744307
278,train,0.0,0.0,0.0,0.0
278,val,32.902816409156436,0.0010076163162011653,0.008132121758535504,0.00913973807473667
279,train,0.0,0.0,0.0,0.0
279,val,33.14534941173735,0.0012439831625670195,0.008457462885417044,0.009701446047984064
280,train,0.0,0.0,0.0,0.0
280,val,33.549056280226935,0.0011606471671257168,0.008194322581402957,0.009354969748528674
281,train,0.0,0.0,0.0,0.0
281,val,33.75958905901228,0.0010983666579704732,0.007999437628313899,0.009097804286284372
282,train,0.0,0.0,0.0,0.0
282,val,33.6422613234747,0.001086149044567719,0.008797778049483895,0.009883927094051614
283,train,0.0,0.0,0.0,0.0
283,val,34.53245835077195,0.0010855584405362606,0.00801437976770103,0.00909993820823729
284,train,0.0,0.0,0.0,0.0
284,val,35.06841532389323,0.0013378722360357642,0.009095968445762992,0.010433840681798756
285,train,0.0,0.0,0.0,0.0
285,val,33.88169860839844,0.0012009043712168932,0.008308119955472648,0.009509024326689541
286,train,0.0,0.0,0.0,0.0
286,val,34.40653737386068,0.0011614654795266688,0.007754176389425993,0.008915641868952662
287,train,0.0,0.0,0.0,0.0
287,val,34.91741107759022,0.0011939823743887246,0.007835996453650296,0.00902997882803902
288,train,0.0,0.0,0.0,0.0
288,val,34.85510980515253,0.0012133962009102106,0.008061813889071345,0.009275210089981556
289,train,0.0,0.0,0.0,0.0
289,val,34.59346189953032,0.0010486315004527569,0.008310444303788245,0.009359075804241002
290,train,0.0,0.0,0.0,0.0
290,val,34.86053067161923,0.0010361003514844924,0.007703490322455764,0.008739590673940256
291,train,0.0,0.0,0.0,0.0
291,val,35.545308067685085,0.001114317070459947,0.007362968171946704,0.008477285242406651
292,train,0.0,0.0,0.0,0.0
292,val,35.8085443405878,0.0013396418653428555,0.007584353210404515,0.00892399507574737
293,train,0.0,0.0,0.0,0.0
293,val,35.765013558524,0.0015866488101892173,0.007336635608226061,0.008923284418415278
294,train,0.0,0.0,0.0,0.0
294,val,35.94121951148624,0.0017525031580589712,0.007347377599216998,0.009099880757275969
295,train,0.0,0.0,0.0,0.0
295,val,36.320996965680806,0.0014428767026402056,0.007579192577395588,0.009022069280035794
296,train,0.0,0.0,0.0,0.0
296,val,36.57645888555618,0.001214796502608806,0.00770213088253513,0.008916927385143936
297,train,0.0,0.0,0.0,0.0
297,val,36.864256359281995,0.0010202712728641927,0.007399477413855493,0.008419748686719686
298,train,0.0,0.0,0.0,0.0
298,val,36.49743942987351,0.0011534765944816172,0.0069447108544409275,0.008098187448922545
299,train,0.0,0.0,0.0,0.0
299,val,35.937031700497585,0.0011600943689700216,0.008231302141211927,0.009391396510181949
