time_index,mse,continuous_mse,gripper_mse
71,0.0013430340914055705,0.001036308822222054,0.0031833855900913477
72,0.0006799953407607973,0.00046466648927889764,0.001971969148144126
73,0.001086573931388557,0.0005346323014236987,0.00439822394400835
74,0.0014292997075244784,0.0006001915317028761,0.006403947249054909
75,0.0023147016763687134,0.0004809320962522179,0.013317319564521313
76,0.0027905988972634077,0.0006853495142422616,0.015422096475958824
77,0.0008028036681935191,0.0004461451026145369,0.002942754654213786
78,0.001121358247473836,0.0002880664251279086,0.006121109239757061
79,0.0010167098371312022,0.0009010662324726582,0.001710571814328432
80,0.0010270291240885854,0.0006558047607541084,0.0032543749548494816
81,0.002745651174336672,0.0017630448564887047,0.008641287684440613
82,0.0016901965718716383,0.0010706997709348798,0.005407176911830902
83,0.0014004363911226392,0.0012198420008644462,0.0024840033147484064
84,0.0004635943623725325,0.0005073520005680621,0.00020104879513382912
85,0.0017446641577407718,0.00045017001684755087,0.00951162725687027
86,0.002414125483483076,0.0009208006667904556,0.011374072171747684
87,0.004199897404760122,0.001598924514837563,0.01980573683977127
88,0.0029675308614969254,0.0008322782814502716,0.015779048204421997
89,0.00546089606359601,0.0005540305864997208,0.034902092069387436
90,0.006390174385160208,0.0011247707298025489,0.03798259422183037
91,0.0031494442373514175,0.001625660341233015,0.012292147614061832
92,0.0029136023949831724,0.0014155805110931396,0.0119017343968153
93,0.00864170491695404,0.0017648469656705856,0.04990285262465477
94,0.014567660167813301,0.0023070694878697395,0.08813120424747467
95,0.05421166867017746,0.0014343197690322995,0.3708757758140564
96,0.0450410358607769,0.000788950128480792,0.3105536103248596
97,0.030229443684220314,0.00060461979592219,0.20797839760780334
98,0.03322107717394829,0.0007784281042404473,0.2278769612312317
