time_index,mse,continuous_mse,gripper_mse
34,0.021113600581884384,0.000679575779940933,0.14371773600578308
35,0.0030907371547073126,0.0004795268177986145,0.018758000805974007
36,0.0017801810754463077,0.0004989666631445289,0.009467466734349728
37,0.0004519620561040938,0.0004857984313275665,0.0002489440084900707
38,0.000857642968185246,0.0005808921414427459,0.0025181479286402464
39,0.0009658842463977635,0.0007409806712530553,0.0023153056390583515
40,0.0011255609570071101,0.0009034667164087296,0.002458126749843359
41,0.0010751296067610383,0.0007368970545940101,0.0031045256182551384
42,0.0008766375249251723,0.0005811871378682554,0.002649339847266674
43,0.0007964727701619267,0.0005835868651047349,0.0020737876184284687
44,0.0007014857255853713,0.0005098166293464601,0.0018515009433031082
45,0.0003884856996592134,0.000402277015382424,0.00030573768890462816
46,0.0005156887928023934,0.0004988615983165801,0.0006166520179249346
47,0.0007638134411536157,0.0008012672769837081,0.0005390906007960439
48,0.0009889029897749424,0.0009540443425066769,0.0011980553390458226
49,0.0009615757153369486,0.0008945764857344329,0.0013635720824822783
50,0.0012213619193062186,0.0008108023903332651,0.0036847200244665146
51,0.0009523009066469967,0.0006985365762375295,0.0024748872965574265
52,0.0009106754441745579,0.0008572691003791988,0.0012311130994930863
53,0.0007045654347166419,0.0006646895781159401,0.0009438206325285137
54,0.0006265462143346667,0.0005841076490469277,0.000881177606061101
55,0.0006478414288721979,0.0006828189943917096,0.0004379757447168231
56,0.0006098044686950743,0.000639679201412946,0.00043055624701082706
57,0.0009847673354670405,0.0007025814265944064,0.0026778830215334892
58,0.0007124738767743111,0.000651317706797272,0.001079411362297833
59,0.0008095485391095281,0.0007102714735083282,0.0014052112819626927
60,0.0019027951639145613,0.0020926918368786573,0.0007634147768840194
61,0.001984002534300089,0.0020870862063020468,0.0013654991053044796
62,0.0011024749837815762,0.0011246054200455546,0.0009696927736513317
63,0.0014477281365543604,0.0014519430696964264,0.001422438770532608
64,0.0017711006803438067,0.0017106550512835383,0.0021337748039513826
65,0.0018666234100237489,0.0016148401191458106,0.0033773230388760567
66,0.0013069349806755781,0.001043576281517744,0.0028870864771306515
67,0.0004193589848000556,0.0003792955249082297,0.0006597399478778243
68,0.0003718957304954529,0.0003958393062930554,0.00022823442122898996
69,0.00031351082725450397,0.00030417516245506704,0.00036952458322048187
70,0.000920116959605366,0.0008374013123102486,0.0014164112508296967
71,0.0010136160999536514,0.0009497057762928307,0.0013970776926726103
72,0.00033014678047038615,0.0003432036901358515,0.00025180517695844173
73,0.00046248550643213093,0.00045895666698925197,0.0004836586012970656
74,0.0007356150890700519,0.0005631530657410622,0.0017703879857435822
75,0.0008807950653135777,0.0003978277090936899,0.0037785994354635477
76,0.0014440087834373116,0.0005926246521994472,0.006552313454449177
77,0.0005773116718046367,0.0005098418914712965,0.0009821305284276605
78,0.0007283849990926683,0.0004056414763908833,0.002664846135303378
79,0.0005677337176166475,0.0004975557676516473,0.0009888014756143093
80,0.000973501184489578,0.0008081201813183725,0.001965787960216403
81,0.0008762079523876309,0.000759076967369765,0.001578993396833539
82,0.0007600286044180393,0.00046998600009828806,0.0025002844631671906
83,0.0009193113655783236,0.0007786129135638475,0.0017635023687034845
84,0.0005376304616220295,0.00042677405872382224,0.0012027687625959516
85,0.0005343002267181873,0.00034579672501422465,0.001665321527980268
86,0.0014137692051008344,0.0012479348806664348,0.0024087741039693356
87,0.004533539991825819,0.0017524752765893936,0.021219931542873383
88,0.0029144056607037783,0.0009627281688153744,0.014624468982219696
89,0.001883226097561419,0.0006208085105754435,0.009457731619477272
90,0.0020847453270107508,0.0005569427739828825,0.011251561343669891
91,0.0010178695665672421,0.0006684146937914193,0.0031145985703915358
92,0.0032662898302078247,0.000926438719034195,0.017305396497249603
93,0.00945182703435421,0.0008710849215276539,0.06093628332018852
94,0.016806071624159813,0.0014297227608039975,0.10906416922807693
95,0.045645684003829956,0.0007726303301751614,0.3148840367794037
96,0.029564525932073593,0.001758828409947455,0.19639872014522552
97,0.030259205028414726,0.0006092147086746991,0.2081591635942459
98,0.01841042935848236,0.0006715476629324257,0.12484372407197952
