time_index,mse,continuous_mse,gripper_mse
52,0.0008268686360679567,0.0007428402896039188,0.0013310395879670978
53,0.0008453847840428352,0.0007917231996543705,0.0011673544067889452
54,0.0010004452196881175,0.0009628846310079098,0.0012258081696927547
55,0.001079586916603148,0.0012073651887476444,0.0003129174292553216
56,0.0007026121020317078,0.0007436044397763908,0.0004566581919789314
57,0.0009282553801313043,0.0007956415065564215,0.001723938505165279
58,0.0008515952504239976,0.000761156203225255,0.0013942294754087925
59,0.0007277181721292436,0.0007095963810570538,0.0008364482200704515
60,0.002864294219762087,0.0030103251338005066,0.0019881087355315685
61,0.002307471353560686,0.0024428623728454113,0.0014951254706829786
62,0.00105011323466897,0.0011081909760832787,0.0007016462623141706
63,0.0012639493215829134,0.0014543215511366725,0.00012171647540526465
64,0.0017982645658776164,0.002051828196272254,0.00027688322006724775
65,0.0012305944692343473,0.0011935732327401638,0.0014527217717841268
66,0.0010161494137719274,0.0009011856745928526,0.0017059316160157323
67,0.0006752352928742766,0.0006353441276587546,0.0009145821095444262
68,0.0009708006982691586,0.0009466050541959703,0.001115974853746593
69,0.0011112329084426165,0.0011012302711606026,0.0011712480336427689
70,0.001670172205194831,0.0015765406424179673,0.002231961116194725
71,0.0009603090584278107,0.0009396684472449124,0.0010841524926945567
72,0.00046562839997932315,0.0005205000634305179,0.00013639825920108706
73,0.0007203527493402362,0.0004820264002773911,0.002150310669094324
74,0.0008400906226597726,0.0005545859457924962,0.0025531183928251266
75,0.001629559905268252,0.00045250789844430983,0.008691872470080853
76,0.002264350885525346,0.0007208594470284879,0.011525299400091171
77,0.0007347170612774789,0.00066896848147735,0.0011292083654552698
78,0.0006495123961940408,0.0004951106966473162,0.001575922011397779
79,0.0022297727409750223,0.0016541690565645695,0.00568339554592967
80,0.0010570447193458676,0.0010304845636710525,0.0012164058862254024
81,0.004364590626209974,0.0015447266632691026,0.021283771842718124
82,0.0010554346954450011,0.000792733218986541,0.0026316437870264053
83,0.0011464490089565516,0.0012604719959199429,0.0004623111744876951
84,0.0009245240362361073,0.0009607225656509399,0.0007073334418237209
85,0.003413942875340581,0.0005737487808801234,0.02045510709285736
86,0.002116267802193761,0.000588441442232579,0.011283226311206818
87,0.004913159180432558,0.0013217553496360779,0.026461582630872726
88,0.003546627936884761,0.000964839244261384,0.019037360325455666
89,0.0062407529912889,0.0006895957048982382,0.039547692984342575
90,0.006219782400876284,0.0005693200509995222,0.04012255743145943
91,0.0037344673182815313,0.0015266939299181104,0.016981106251478195
92,0.0028627035208046436,0.0023464420810341835,0.005960272159427404
93,0.009795435704290867,0.003086186945438385,0.05005092918872833
94,0.01616640016436577,0.002666349755600095,0.09716669470071793
95,0.051196128129959106,0.001234155148267746,0.3509679436683655
96,0.0382109209895134,0.0010522413067519665,0.26116299629211426
97,0.026406774297356606,0.0004731931257992983,0.18200825154781342
98,0.018275586888194084,0.0007096289773471653,0.12367133796215057
