epoch,split,total_loss,action_loss,action_loss_units,future_loss,future_latent_cosine_error,future_latent_mse,future_latent_cosine_error_by_horizon,future_latent_mse_by_horizon,action_mse_by_horizon,action_mse_by_dimension,spike_loss,action_mse,action_mse_units,steps,samples,parameter_count,trainable_parameter_count,lower_is_better
148,train_single_demo,0.01826514614,0.01826514614,raw_action_units,0.9925417105,0.9925417105,5.451903025,"[1.0173648596, 0.9674425721, 0.9640815854, 1.0212779045]","[5.5086364746, 5.4072475433, 5.3965630531, 5.4951643944]","[0.0071214107, 0.0069464599, 0.009050495, 0.0111997304]","[0.0013244053, 0.0015184297, 0.0014301292, 0.0001781502, 0.0002851342, 8.81923e-05, 0.0552322231]",0,0.01826514517,raw_action_units,2,96,769564,769564,true
148,eval_same_demo_teacher_forced,0.01780373168,0.01780373168,raw_action_units,0.9929684202,0.9929684202,5.452640216,"[1.0186556578, 0.9680489898, 0.9638430476, 1.0213261843]","[5.5108604431, 5.4086089134, 5.3956313133, 5.4954600334]","[0.0055674682, 0.008737619, 0.0106228022, 0.0104417726]","[0.0013621518, 0.0015541079, 0.0008092181, 0.0001657508, 0.0002912553, 0.000105453, 0.0576089658]",0,0.01780373071,raw_action_units,2,96,769564,769564,true
149,train_single_demo,0.01798358125,0.01798358125,raw_action_units,0.9931164583,0.9931164583,5.452926,"[1.0188428164, 0.968337357, 0.9639431834, 1.0213423967]","[5.5112490654, 5.4091591835, 5.3956794739, 5.4956169128]","[0.0070610079, 0.0112700118, 0.0104789222, 0.0115990071]","[0.0012534299, 0.0014001172, 0.001556893, 0.0002715718, 0.0002977395, 0.0001177296, 0.0658181831]",0,0.01798358063,raw_action_units,2,96,769564,769564,true
149,eval_same_demo_teacher_forced,0.01802405653,0.01802405653,raw_action_units,0.9933284521,0.9933284521,5.453278859,"[1.0187492371, 0.9692473412, 0.9642477632, 1.0210696459]","[5.5110087395, 5.4107074738, 5.3960251808, 5.4953742027]","[0.005568238, 0.0086955111, 0.0107459165, 0.0108719869]","[0.0015660524, 0.0015653651, 0.0008898385, 0.0001761801, 0.0002799968, 0.0001274811, 0.0581879765]",0,0.01802405573,raw_action_units,2,96,769564,769564,true
150,train_single_demo,0.018105718,0.018105718,raw_action_units,0.9933753411,0.9933753411,5.453333537,"[1.018743515, 0.9693648219, 0.9641831517, 1.021209836]","[5.5110077858, 5.4108123779, 5.3958716393, 5.4956412315]","[0.0066335108, 0.0095341215, 0.0093989251, 0.0104366792]","[0.0018211534, 0.001377233, 0.0013870542, 0.000159749, 0.0002660468, 0.0001052049, 0.0578892194]",0,0.01810571693,raw_action_units,2,96,769564,769564,true
150,eval_same_demo_teacher_forced,0.01803939417,0.01803939417,raw_action_units,0.9928356806,0.9928356806,5.451343218,"[1.0174100399, 0.9687402248, 0.9643585086, 1.0208339691]","[5.5075058937, 5.4084677696, 5.3963737488, 5.4930243492]","[0.0055581531, 0.0087439166, 0.0105039403, 0.0103337346]","[0.0013070513, 0.0015576752, 0.000847969, 0.000225817, 0.0003055083, 0.0001069243, 0.0571436025]",0,0.01803939328,raw_action_units,2,96,769564,769564,true
151,train_single_demo,0.01881702679,0.01881702679,raw_action_units,0.99269104,0.99269104,5.45101738,"[1.0171710253, 0.9685112834, 0.9645978808, 1.0204839706]","[5.5069441795, 5.4080109596, 5.3970141411, 5.4921011925]","[0.006073236, 0.0090433173, 0.0126160225, 0.0122432634]","[0.0019665493, 0.0013071102, 0.0014982043, 0.0003025375, 0.0002696733, 0.000162596, 0.0644510463]",0,0.01881702599,raw_action_units,2,96,769564,769564,true
151,eval_same_demo_teacher_forced,0.01797381292,0.01797381292,raw_action_units,0.9925890168,0.9925890168,5.450341225,"[1.0179498196, 0.9672803879, 0.9643656611, 1.0207601786]","[5.5081543922, 5.4050483704, 5.3960328102, 5.4921278954]","[0.0055499426, 0.008690238, 0.0104773426, 0.0105184121]","[0.0014517418, 0.0015624301, 0.0008803702, 0.0002363394, 0.0002936753, 0.0001361251, 0.0571022034]",0,0.01797381256,raw_action_units,2,96,769564,769564,true
152,train_single_demo,0.01797745656,0.01797745656,raw_action_units,0.9926898877,0.9926898877,5.450648626,"[1.0183216333, 0.9672119021, 0.9642741084, 1.0209517479]","[5.5090651512, 5.4049582481, 5.3956298828, 5.4929404259]","[0.0012722287, 0.0019467032, 0.0045029535, 0.0041571283]","[0.0014233907, 0.0014301803, 0.0013985942, 0.00014078, 0.0002899577, 0.0001646283, 0.0159407426]",0,0.0179774559,raw_action_units,2,96,769564,769564,true
152,eval_same_demo_teacher_forced,0.01891742026,0.01891742026,raw_action_units,0.9931268692,0.9931268692,5.451957703,"[1.0198589563, 0.967019856, 0.9637239575, 1.0219045877]","[5.5127053261, 5.4049243927, 5.3938174248, 5.4963817596]","[0.0059059313, 0.0093171401, 0.0108357565, 0.0104939751]","[0.0015340201, 0.0015573738, 0.0008716124, 0.0001716493, 0.0003325985, 0.000115625, 0.0593845211]",0,0.01891741937,raw_action_units,2,96,769564,769564,true
153,train_single_demo,0.01887505191,0.01887505191,raw_action_units,0.993178765,0.993178765,5.452097257,"[1.019862175, 0.9671270251, 0.9637901783, 1.0219358206]","[5.5126976967, 5.4052181244, 5.3939681053, 5.4965043068]","[0.0072514662, 0.011284411, 0.0096327858, 0.0097108232]","[0.0017778048, 0.0013203883, 0.0014675414, 0.0002746966, 0.0003066541, 0.0001498992, 0.0609921105]",0,0.01887505111,raw_action_units,2,96,769564,769564,true
153,eval_same_demo_teacher_forced,0.01759744932,0.01759744932,raw_action_units,0.992317756,0.992317756,5.449463685,"[1.017382741, 0.9668512344, 0.9648623466, 1.020174861]","[5.5064530373, 5.4042129517, 5.3962054253, 5.4909820557]","[0.0055400264, 0.0086782603, 0.0103166811, 0.0101197157]","[0.0014521586, 0.0015375969, 0.0009240372, 0.0001511456, 0.0003168173, 0.0001566563, 0.0561072826]",0,0.01759744826,raw_action_units,2,96,769564,769564,true
154,train_single_demo,0.01953271652,0.01953271652,raw_action_units,0.9920594295,0.9920594295,5.448619366,"[1.0165795088, 0.9667904377, 0.9651547074, 1.0197130442]","[5.5044226646, 5.403881073, 5.3968377113, 5.4893360138]","[0.0055585806, 0.0088543287, 0.0084122727, 0.0115549443]","[0.0019988627, 0.0013189762, 0.0015825775, 0.00023126, 0.0002949054, 0.0001804453, 0.0545581914]",0,0.01953271528,raw_action_units,2,96,769564,769564,true
154,eval_same_demo_teacher_forced,0.01834093593,0.01834093593,raw_action_units,0.9923269749,0.9923269749,5.449226062,"[1.015987277, 0.9675242305, 0.9659697413, 1.0198267698]","[5.503238678, 5.4055900574, 5.398709774, 5.489364624]","[0.0056246812, 0.0087554762, 0.010363725, 0.0103101619]","[0.0013122846, 0.0015509977, 0.0011370927, 0.0001542913, 0.0003022524, 8.80598e-05, 0.0567995943]",0,0.01834093531,raw_action_units,2,96,769564,769564,true
155,train_single_demo,0.01902723064,0.01902723064,raw_action_units,0.9927836259,0.9927836259,5.450416565,"[1.0168217421, 0.9678681493, 0.965834856, 1.020609498]","[5.5052371025, 5.4064469337, 5.3982987404, 5.4916820526]","[0.0058220183, 0.0053412411, 0.0070026405, 0.0059272698]","[0.0014755432, 0.0012109765, 0.0016490492, 0.0001780765, 0.0002874064, 0.0001244599, 0.0372375287]",0,0.01902722958,raw_action_units,2,96,769564,769564,true
155,eval_same_demo_teacher_forced,0.01852811997,0.01852811997,raw_action_units,0.9941027562,0.9941027562,5.453826904,"[1.0194929838, 0.9685945511, 0.9651389718, 1.0231844187]","[5.5115394592, 5.4082546234, 5.3965811729, 5.4989333153]","[0.0059231762, 0.0092846612, 0.010701484, 0.0107520679]","[0.0017129538, 0.0015503913, 0.0011985338, 0.0001542767, 0.0003691864, 0.0001378313, 0.0590342544]",0,0.01852811944,raw_action_units,2,96,769564,769564,true
156,train_single_demo,0.01856235601,0.01856235601,raw_action_units,0.9940789541,0.9940789541,5.453669389,"[1.0195991993, 0.9684469104, 0.9650158286, 1.0232536793]","[5.5116710663, 5.4077858925, 5.3962287903, 5.4989914894]","[0.0068065375, 0.0073345038, 0.007920363, 0.0085757254]","[0.0017107659, 0.0013881954, 0.0015037414, 0.0001709909, 0.0003094623, 0.0001276302, 0.048404187]",0,0.01856235521,raw_action_units,2,96,769564,769564,true
156,eval_same_demo_teacher_forced,0.01752155523,0.01752155523,raw_action_units,0.992848893,0.992848893,5.45015192,"[1.0177007914, 0.9672472477, 0.9654362798, 1.0210112333]","[5.5065574646, 5.4043884277, 5.3973274231, 5.4923357964]","[0.0055698822, 0.0084806457, 0.0101509867, 0.0099184448]","[0.001286005, 0.0015179612, 0.0010644775, 0.0001815004, 0.0002743996, 0.0001034988, 0.0552820824]",0,0.01752155452,raw_action_units,2,96,769564,769564,true
157,train_single_demo,0.01801780425,0.01801780425,raw_action_units,0.9925935268,0.9925935268,5.449418068,"[1.0171989202, 0.9671579003, 0.9656396508, 1.0203775167]","[5.5052814484, 5.4040379524, 5.3977813721, 5.4905714989]","[0.002306273, 0.0034597907, 0.0048096669, 0.0090486994]","[0.0017520589, 0.0014480083, 0.0018342639, 0.0002700888, 0.000248906, 0.0001073095, 0.0286821183]",0,0.01801780398,raw_action_units,2,96,769564,769564,true
157,eval_same_demo_teacher_forced,0.01908807146,0.01908807146,raw_action_units,0.9921435515,0.9921435515,5.448402246,"[1.0161916018, 0.9677150846, 0.9667291641, 1.0179384947]","[5.5030398369, 5.4052882195, 5.4003815651, 5.484899044]","[0.0056028557, 0.0089266161, 0.0103313029, 0.0101589719]","[0.0012579508, 0.0015222142, 0.0010977017, 0.0001808424, 0.0004123423, 0.0001262831, 0.0566872209]",0,0.01908807102,raw_action_units,2,96,769564,769564,true
158,train_single_demo,0.01844221105,0.01844221105,raw_action_units,0.9923563997,0.9923563997,5.448836486,"[1.0165371895, 0.9680948257, 0.9667575359, 1.0180360079]","[5.503713131, 5.4060540199, 5.40026474, 5.4853134155]","[0.0023361547, 0.0049015027, 0.0068403222, 0.0069547878]","[0.0011549962, 0.0011902569, 0.0016577691, 0.0001644177, 0.0002684515, 0.0001145654, 0.0322568864]",0,0.01844221034,raw_action_units,2,96,769564,769564,true
158,eval_same_demo_teacher_forced,0.01812060426,0.01812060426,raw_action_units,0.9935352206,0.9935352206,5.452414195,"[1.0191441774, 0.9694202542, 0.9655795097, 1.0199970007]","[5.5103230476, 5.409514904, 5.397541523, 5.4922766685]","[0.0061076381, 0.0091386335, 0.0105711361, 0.0108472882]","[0.0020673743, 0.0016337465, 0.0015645201, 0.0001878856, 0.000307232, 0.0001238308, 0.0582786202]",0,0.01812060319,raw_action_units,2,96,769564,769564,true
159,train_single_demo,0.01857817483,0.01857817483,raw_action_units,0.9936323166,0.9936323166,5.452639262,"[1.0194908381, 0.9693464637, 0.9651810527, 1.0205110312]","[5.5110626221, 5.4093208313, 5.396586895, 5.4935851097]","[0.0085077817, 0.0082724299, 0.0075706714, 0.0083685378]","[0.0015824091, 0.0013719648, 0.0016373455, 0.0002576457, 0.000410663, 0.0001668982, 0.0518320613]",0,0.01857817386,raw_action_units,2,96,769564,769564,true
159,eval_same_demo_teacher_forced,0.0180616683,0.0180616683,raw_action_units,0.9934032361,0.9934032361,5.451877594,"[1.0196970701, 0.9682528377, 0.9640725255, 1.0215905905]","[5.5111961365, 5.4065856934, 5.3940315247, 5.495695591]","[0.0058054873, 0.0094094388, 0.0105706416, 0.0101828929]","[0.0012393774, 0.0015130466, 0.000891744, 0.0001151075, 0.0003779537, 0.0001152033, 0.0586923696]",0,0.01806166768,raw_action_units,2,96,769564,769564,true
160,train_single_demo,0.01793604499,0.01793604499,raw_action_units,0.9931962887,0.9931962887,5.45114104,"[1.0192652941, 0.9678798318, 0.9643133283, 1.0213265419]","[5.5100150108, 5.405600071, 5.3944869041, 5.4944610596]","[0.0015995629, 0.0020473746, 0.0032053066, 0.006428801]","[0.0014531808, 0.0011788033, 0.0019577781, 0.0001965105, 0.0002447086, 0.0001289627, 0.0180818848]",0,0.01793604415,raw_action_units,2,96,769564,769564,true
160,eval_same_demo_teacher_forced,0.01800841217,0.01800841217,raw_action_units,0.9925461809,0.9925461809,5.448174795,"[1.0177799463, 0.9668288827, 0.9658072591, 1.0197684765]","[5.5053992271, 5.4024338722, 5.3970031738, 5.4878630638]","[0.005553206, 0.0086311949, 0.0100273238, 0.0099149784]","[0.0015574367, 0.0014989619, 0.0009838651, 0.0002894591, 0.000366289, 0.0001666436, 0.054859072]",0,0.01800841164,raw_action_units,2,96,769564,769564,true
161,train_single_demo,0.01800851182,0.01800851182,raw_action_units,0.9926493963,0.9926493963,5.448282242,"[1.0178910494, 0.9669478536, 0.9659738541, 1.0197849274]","[5.5055298805, 5.4026451111, 5.3972916603, 5.487663269]","[0.0023851714, 0.0048471005, 0.0046972339, 0.0065045836]","[0.001721459, 0.0012174839, 0.0013032225, 0.0002816658, 0.0004560082, 0.0002026579, 0.0270771608]",0,0.01800851169,raw_action_units,2,96,769564,769564,true
161,eval_same_demo_teacher_forced,0.01719230351,0.01719230351,raw_action_units,0.9932413896,0.9932413896,5.448969523,"[1.0188133717, 0.967731297, 0.9660568237, 1.0203639269]","[5.5066375732, 5.4039092064, 5.3968482018, 5.4884819984]","[0.005605964, 0.0084252208, 0.0100310501, 0.0097190654]","[0.0013167496, 0.0015331479, 0.0014854465, 0.0001174527, 0.0004040522, 0.0001374231, 0.0541229993]",0,0.01719230272,raw_action_units,2,96,769564,769564,true
162,train_single_demo,0.01707892027,0.01707892027,raw_action_units,0.9933403134,0.9933403134,5.449195226,"[1.0190161467, 0.9678724408, 0.9658486247, 1.0206241608]","[5.5069656372, 5.404153347, 5.3963646889, 5.4892964363]","[0.0035753914, 0.0034975102, 0.0037947854, 0.0044725602]","[0.0017258747, 0.0011618078, 0.0015564148, 0.0002542055, 0.0002203616, 0.0001588284, 0.0217679385]",0,0.01707891978,raw_action_units,2,96,769564,769564,true
162,eval_same_demo_teacher_forced,0.01769001906,0.01769001906,raw_action_units,0.9939111074,0.9939111074,5.450630824,"[1.020432353, 0.9683606029, 0.964569509, 1.0222818851]","[5.5097327232, 5.4050240517, 5.3936009407, 5.4941649437]","[0.005586742, 0.008852344, 0.0101728784, 0.0102333305]","[0.0015568886, 0.0015077451, 0.0008603032, 0.0002644716, 0.0003695857, 0.0001639517, 0.0562563203]",0,0.01769001782,raw_action_units,2,96,769564,769564,true
163,train_single_demo,0.01770893484,0.01770893484,raw_action_units,0.9938921134,0.9938921134,5.450579961,"[1.0204821825, 0.9682351947, 0.9645152092, 1.022335887]","[5.5098323822, 5.4047436714, 5.3935103416, 5.4942321777]","[0.0018070424, 0.00247644, 0.0039018223, 0.0040093879]","[0.0013478686, 0.0010369853, 0.0018659221, 0.0002450382, 0.0005025369, 0.0002750956, 0.0160672646]",0,0.01770893449,raw_action_units,2,96,769564,769564,true
163,eval_same_demo_teacher_forced,0.01684761047,0.01684761047,raw_action_units,0.9938139518,0.9938139518,5.450203896,"[1.0201165676, 0.9678857923, 0.9655832648, 1.0216702223]","[5.5091667175, 5.4038786888, 5.395526886, 5.4922428131]","[0.0055501014, 0.0085402774, 0.0099279266, 0.0095145609]","[0.0012831074, 0.0014490951, 0.0007976778, 0.000169304, 0.0003280571, 0.0001672139, 0.0544880629]",0,0.01684760976,raw_action_units,2,96,769564,769564,true
164,train_single_demo,0.01744079031,0.01744079031,raw_action_units,0.9937278628,0.9937278628,5.4500343,"[1.0196158886, 0.9678387046, 0.9662146568, 1.0212422609]","[5.5082397461, 5.4038410187, 5.3969283104, 5.4911284447]","[0.0044148052, 0.0059118844, 0.0050320993, 0.0051370868]","[0.0018864112, 0.0012938157, 0.0013998263, 0.0003365685, 0.0002510842, 0.0001670064, 0.0305330679]",0,0.01744079022,raw_action_units,2,96,769564,769564,true
164,eval_same_demo_teacher_forced,0.01698395672,0.01698395672,raw_action_units,0.9937604666,0.9937604666,5.450142543,"[1.0188087225, 0.9678948522, 0.9676379561, 1.0207003355]","[5.5070557594, 5.4040980339, 5.3996529579, 5.4897637367]","[0.0054225358, 0.0085773841, 0.0101096444, 0.009546143]","[0.0012213874, 0.0015039017, 0.0014354158, 0.0002335728, 0.0003982434, 0.0001983739, 0.0539065935]",0,0.0169839561,raw_action_units,2,96,769564,769564,true
165,train_single_demo,0.01699242617,0.01699242617,raw_action_units,0.9938447873,0.9938447873,5.450329145,"[1.0189856291, 0.9679427147, 0.9673702121, 1.0210808516]","[5.5073828697, 5.4041900635, 5.3990836143, 5.4906592369]","[0.006757265, 0.0067996089, 0.0070357639, 0.0053782002]","[0.0013841051, 0.0010895769, 0.0015465639, 0.0002121378, 0.0003548118, 0.000214867, 0.0406468995]",0,0.01699242563,raw_action_units,2,96,769564,769564,true
165,eval_same_demo_teacher_forced,0.0168195491,0.0168195491,raw_action_units,0.9937813679,0.9937813679,5.450354099,"[1.0189480782, 0.9674398899, 0.9660515785, 1.0226860046]","[5.5071434975, 5.4031634331, 5.3964285851, 5.4946808815]","[0.0055166776, 0.0084383497, 0.0101148663, 0.0097136199]","[0.0012891988, 0.0015304434, 0.0007192267, 0.000186912, 0.0002846672, 0.0001513478, 0.0549593531]",0,0.01681954875,raw_action_units,2,96,769564,769564,true
166,train_single_demo,0.01701623015,0.01701623015,raw_action_units,0.9935924411,0.9935924411,5.449746132,"[1.0187366009, 0.9671699405, 0.9658539891, 1.0226093531]","[5.5063343048, 5.4024710655, 5.3959541321, 5.4942240715]","[0.0045731864, 0.0048004161, 0.006349023, 0.0075433012]","[0.0012788802, 0.0011426046, 0.0013134228, 0.0003271221, 0.0002704251, 0.0001566399, 0.0362262763]",0,0.01701622988,raw_action_units,2,96,769564,769564,true
166,eval_same_demo_teacher_forced,0.01663202296,0.01663202296,raw_action_units,0.9934128523,0.9934128523,5.449135462,"[1.0188982487, 0.9665875435, 0.9653394818, 1.022826314]","[5.506149292, 5.4012637138, 5.3949203491, 5.4942088127]","[0.0053693219, 0.0083740642, 0.0098174838, 0.00943512]","[0.0011886465, 0.001449481, 0.0008933121, 0.0001393067, 0.0003050703, 0.0001323027, 0.0536348633]",0,0.01663202189,raw_action_units,2,96,769564,769564,true
167,train_single_demo,0.01675626449,0.01675626449,raw_action_units,0.9935232004,0.9935232004,5.449346224,"[1.0191863775, 0.9666581154, 0.965382874, 1.0228654146]","[5.5067982674, 5.4014549255, 5.3949933052, 5.4941368103]","[0.0062738513, 0.006066076, 0.0068405457, 0.0070535708]","[0.0015121849, 0.0011199611, 0.0012712883, 0.0001658705, 0.0002247309, 0.0002025726, 0.0414129682]",0,0.01675626352,raw_action_units,2,96,769564,769564,true
167,eval_same_demo_teacher_forced,0.0164570113,0.0164570113,raw_action_units,0.9939086437,0.9939086437,5.449988842,"[1.0193947554, 0.9675526619, 0.9664776921, 1.0222095251]","[5.5072522163, 5.4033241272, 5.3971409798, 5.4922370911]","[0.0053846301, 0.0083525572, 0.0096957171, 0.0093602836]","[0.0011776488, 0.0014673416, 0.0009217605, 0.0002011122, 0.0002993058, 0.0001370186, 0.0531838872]",0,0.01645701059,raw_action_units,2,96,769564,769564,true
168,train_single_demo,0.01675855586,0.01675855586,raw_action_units,0.9938775698,0.9938775698,5.449844042,"[1.019018054, 0.9677793384, 0.9668204188, 1.02189219]","[5.5063743591, 5.4036889076, 5.3978323936, 5.4914793968]","[0.0043732515, 0.0058605168, 0.0062476671, 0.0046363524]","[0.0012818284, 0.0009192194, 0.0012560736, 0.0002457796, 0.0003137003, 0.0001348592, 0.0328046679]",0,0.0167585551,raw_action_units,2,96,769564,769564,true
168,eval_same_demo_teacher_forced,0.01631788972,0.01631788972,raw_action_units,0.9938923717,0.9938923717,5.450070699,"[1.0179415941, 0.9687263966, 0.9668982625, 1.0220031738]","[5.5043616295, 5.4054412842, 5.3980975151, 5.4923820496]","[0.0053535029, 0.0082225781, 0.0096603176, 0.0093741091]","[0.0012310342, 0.0014718656, 0.0007209898, 0.0001286428, 0.0002704977, 0.000119478, 0.0531258769]",0,0.01631788909,raw_action_units,2,96,769564,769564,true
169,train_single_demo,0.01631356155,0.01631356155,raw_action_units,0.9938641985,0.9938641985,5.450074037,"[1.0178804398, 0.9687282443, 0.9665734172, 1.0222744942]","[5.5043139458, 5.4054222107, 5.3974394798, 5.4931182861]","[0.0028075895, 0.0070347893, 0.0061912439, 0.0055374824]","[0.0014942772, 0.0010974094, 0.0012507724, 0.0002089113, 0.0002509216, 0.0001283049, 0.0333188362]",0,0.01631355995,raw_action_units,2,96,769564,769564,true
169,eval_same_demo_teacher_forced,0.01646570489,0.01646570489,raw_action_units,0.9937217633,0.9937217633,5.450562477,"[1.0179241896, 0.9685758948, 0.9654490352, 1.0229381323]","[5.505317688, 5.4056324959, 5.3956503868, 5.4956488609]","[0.005405141, 0.0084247952, 0.0097477082, 0.0093746958]","[0.001169521, 0.001477778, 0.0006997737, 0.0001609638, 0.0002872627, 0.0001170025, 0.0537542962]",0,0.01646570436,raw_action_units,2,96,769564,769564,true
170,train_single_demo,0.01650653034,0.01650653034,raw_action_units,0.9936332305,0.9936332305,5.450392723,"[1.0178608894, 0.9684565663, 0.9654935002, 1.0227218866]","[5.50522089, 5.4054684639, 5.3957958221, 5.4950852394]","[0.0084776375, 0.0077832746, 0.0098764775, 0.0079223169]","[0.0011573804, 0.0012077255, 0.001199741, 0.0001788459, 0.000258261, 0.0001172056, 0.0554853268]",0,0.01650652999,raw_action_units,2,96,769564,769564,true
170,eval_same_demo_teacher_forced,0.01617709485,0.01617709485,raw_action_units,0.9933615128,0.9933615128,5.449786027,"[1.0178678036, 0.9679627419, 0.9660920501, 1.0215235949]","[5.5053067207, 5.4048094749, 5.3970799446, 5.4919471741]","[0.0053615882, 0.0083127646, 0.0095785456, 0.0091901869]","[0.0011690251, 0.0014466689, 0.0008088644, 0.0001235539, 0.0002597817, 8.55642e-05, 0.0528819375]",0,0.01617709441,raw_action_units,2,96,769564,769564,true
171,train_single_demo,0.01620939343,0.01620939343,raw_action_units,0.9933348497,0.9933348497,5.449659665,"[1.0178843737, 0.9679002166, 0.9662494659, 1.0213055611]","[5.5052742958, 5.4046692848, 5.397330761, 5.4913630486]","[0.0013793479, 0.0044962685, 0.0038560762, 0.0033083195]","[0.001412163, 0.0012044233, 0.001197688, 0.0001842496, 0.000283787, 0.0001668321, 0.0183708761]",0,0.01620939232,raw_action_units,2,96,769564,769564,true
171,eval_same_demo_teacher_forced,0.0161054153,0.0161054153,raw_action_units,0.9932978749,0.9932978749,5.448908647,"[1.0172666311, 0.9683697224, 0.9667415619, 1.0208135843]","[5.5032119751, 5.4049887657, 5.3979153633, 5.4895186424]","[0.005314522, 0.0081891436, 0.009521774, 0.0091228923]","[0.0011443502, 0.0014615157, 0.0007303195, 0.0001386031, 0.0003058026, 0.0001003424, 0.0523786433]",0,0.01610541486,raw_action_units,2,96,769564,769564,true
172,train_single_demo,0.01621796377,0.01621796377,raw_action_units,0.9933951497,0.9933951497,5.44907856,"[1.0172883272, 0.968667686, 0.9665955901, 1.0210291147]","[5.5031871796, 5.4054832458, 5.3976020813, 5.4900403023]","[0.0064053345, 0.0063325376, 0.0080052754, 0.009514573]","[0.0012774406, 0.0011739122, 0.0015248136, 0.00015952, 0.0003077366, 9.19176e-05, 0.048415672]",0,0.01621796262,raw_action_units,2,96,769564,769564,true
172,eval_same_demo_teacher_forced,0.01614947182,0.01614947182,raw_action_units,0.9932825764,0.9932825764,5.448359013,"[1.0162491798, 0.969368279, 0.9664940238, 1.0210189819]","[5.500398159, 5.4061164856, 5.3971190453, 5.4898033142]","[0.0053289696, 0.0082065584, 0.0094839381, 0.0091115143]","[0.0011672381, 0.0015222593, 0.0007156912, 0.0001119869, 0.0002523437, 0.000113738, 0.0523459576]",0,0.0161494712,raw_action_units,2,96,769564,769564,true
173,train_single_demo,0.01625607846,0.01625607846,raw_action_units,0.9933114648,0.9933114648,5.44843483,"[1.0162873268, 0.9693980217, 0.9665710926, 1.0209891796]","[5.500524044, 5.4061713219, 5.3972086906, 5.4898343086]","[0.0055016945, 0.0049461615, 0.0063874349, 0.0052899164]","[0.0012311855, 0.0009545358, 0.0012908212, 0.0001462017, 0.0002704037, 0.0001365512, 0.0346894115]",0,0.01625607766,raw_action_units,2,96,769564,769564,true
173,eval_same_demo_teacher_forced,0.01607644248,0.01607644248,raw_action_units,0.9931165775,0.9931165775,5.447995981,"[1.016210556, 0.9687154889, 0.9671915174, 1.0203486681]","[5.5003876686, 5.4049925804, 5.3983407021, 5.488260746]","[0.0053409846, 0.0081618046, 0.0094454866, 0.0090568243]","[0.0011452385, 0.0014432214, 0.0007342951, 0.0001070106, 0.0002732524, 0.000102516, 0.052203387]",0,0.01607644203,raw_action_units,2,96,769564,769564,true
174,train_single_demo,0.01615103148,0.01615103148,raw_action_units,0.9931583206,0.9931583206,5.448175112,"[1.0163425207, 0.9685963988, 0.9673702717, 1.0203242302]","[5.5007853508, 5.4049377441, 5.3987426758, 5.4882349968]","[0.0082106683, 0.0073507428, 0.0093536498, 0.0071460814]","[0.0015077796, 0.0009517584, 0.0014581572, 0.00016467, 0.0002695183, 9.99175e-05, 0.0516551994]",0,0.01615103086,raw_action_units,2,96,769564,769564,true
174,eval_same_demo_teacher_forced,0.01594335151,0.01594335151,raw_action_units,0.9935436646,0.9935436646,5.448889414,"[1.0175470114, 0.9678866267, 0.9675326943, 1.0212081671]","[5.5033125877, 5.4037208557, 5.398712635, 5.4898109436]","[0.0053167031, 0.0081463, 0.0094048362, 0.0090401052]","[0.001136853, 0.0014588746, 0.0008119572, 0.0001227696, 0.0002383235, 0.0001144635, 0.0519556589]",0,0.01594335054,raw_action_units,2,96,769564,769564,true
175,train_single_demo,0.01592713594,0.01592713594,raw_action_units,0.9936060508,0.9936060508,5.448985418,"[1.0176545382, 0.9678471684, 0.9675247073, 1.0213978291]","[5.5035209656, 5.4035906792, 5.3986449242, 5.4901847839]","[0.0018087788, 0.0029062384, 0.0028103597, 0.0031193802]","[0.0011997694, 0.0011212457, 0.001217931, 0.0001682882, 0.0002532577, 0.0001756873, 0.0144921467]",0,0.01592713523,raw_action_units,2,96,769564,769564,true
175,eval_same_demo_teacher_forced,0.01619269513,0.01619269513,raw_action_units,0.9938497543,0.9938497543,5.449185371,"[1.0178925991, 0.9680457115, 0.9667153358, 1.0227452517]","[5.5037875175, 5.4033722878, 5.3964486122, 5.4931330681]","[0.0053627188, 0.0081903711, 0.0094528804, 0.0089924643]","[0.0011647445, 0.001417064, 0.0006917717, 0.0001085326, 0.0002430013, 9.09669e-05, 0.0522811748]",0,0.01619269451,raw_action_units,2,96,769564,769564,true
176,train_single_demo,0.01622183993,0.01622183993,raw_action_units,0.9937493404,0.9937493404,5.448977153,"[1.0176976919, 0.9680575728, 0.9666487575, 1.022593379]","[5.5033974648, 5.4033412933, 5.3962693214, 5.4928984642]","[0.0011807779, 0.0042439955, 0.0038413983, 0.0035443958]","[0.0013646152, 0.0010546795, 0.0009639979, 0.0001214251, 0.0002201052, 0.0001046591, 0.0185890105]",0,0.01622183976,raw_action_units,2,96,769564,769564,true
176,eval_same_demo_teacher_forced,0.01585232963,0.01585232963,raw_action_units,0.993287166,0.993287166,5.447655678,"[1.0163642168, 0.9685282111, 0.9664991498, 1.0217570066]","[5.5002074242, 5.403717041, 5.3959565163, 5.4907402992]","[0.0053526349, 0.0080554513, 0.0093095414, 0.0089214863]","[0.0011338858, 0.0016461628, 0.0006573551, 0.0001125729, 0.0002451945, 0.0001438708, 0.0514294058]",0,0.01585232928,raw_action_units,2,96,769564,769564,true
