time_index,mse,continuous_mse,gripper_mse
72,0.0009896063711494207,0.0005373774911276996,0.003702979302033782
73,0.0014748013345524669,0.0004741980228573084,0.007478420622646809
74,0.0013636864023283124,0.0004540574736893177,0.006821461021900177
75,0.0022084482479840517,0.0005503012798726559,0.01215733028948307
76,0.00299716554582119,0.0008411527960561216,0.015933241695165634
77,0.001293283305130899,0.0005301320343278348,0.005872191861271858
78,0.0016463688807561994,0.0005438621155917645,0.008261408656835556
79,0.0012385257286950946,0.0010276695247739553,0.002503663534298539
80,0.0011607911437749863,0.0009234704193659127,0.0025847149081528187
81,0.002011529402807355,0.0005615268601104617,0.010711545124650002
82,0.0009620137279853225,0.00038140182732604444,0.00444568507373333
83,0.0010906748939305544,0.0008590272627770901,0.002480561612173915
84,0.000775603752117604,0.0004207301826681942,0.002904845168814063
85,0.003422434674575925,0.0005826207925565541,0.020461317151784897
86,0.0020746069494634867,0.0012645205715671182,0.00693512661382556
87,0.0041922577656805515,0.0015936396084725857,0.01978396624326706
88,0.002645125612616539,0.0009441720321774483,0.012850847095251083
89,0.005254521034657955,0.0011063084239140153,0.030143799260258675
90,0.0037171945441514254,0.0015219604829326272,0.01688859984278679
91,0.004182149656116962,0.00144807284232229,0.020586606115102768
92,0.00258737918920815,0.0014504260616376996,0.009409097023308277
93,0.005924647208303213,0.0013571768067777157,0.033329468220472336
94,0.01090237032622099,0.0016152224270626903,0.06662526726722717
95,0.0572824664413929,0.0011270003160461783,0.39421525597572327
96,0.049538470804691315,0.0008673362317495048,0.3415653109550476
97,0.029073204845190048,0.0007932768785394728,0.198752760887146
98,0.026618069037795067,0.0008497103699482977,0.18122822046279907
